"check_id","pass","detail","checked_on","source"
"M_exists_Nge4_0195",TRUE,"exists=TRUE; E=0.90000000; B=0.47500000; C=0.65000000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0195",TRUE,"E-C=0.25000000; o1-c=0.25000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0195",TRUE,"o0=0.05000000; c=0.05000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0195",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0195",TRUE,"limit=0.59500000; K=0.40375000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0196",TRUE,"enumerated=0.88000000; E=0.88000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0196",TRUE,"feasible=TRUE; enumerated=0.45500000; B=0.45500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0196",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.62000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0196",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0196",TRUE,"exists=TRUE; E=0.88000000; B=0.45500000; C=0.62000000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0196",TRUE,"E-C=0.26000000; o1-c=0.26000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0196",TRUE,"o0=0.05000000; c=0.04000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0196",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0196",TRUE,"limit=0.58800000; K=0.39900000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0197",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0197",TRUE,"feasible=TRUE; enumerated=0.45833333; B=0.45833333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0197",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.63333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0197",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0197",TRUE,"exists=TRUE; E=0.90000000; B=0.45833333; C=0.63333333; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0197",TRUE,"E-C=0.26666667; o1-c=0.26666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0197",TRUE,"o0=0.05000000; c=0.03333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0197",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0197",TRUE,"limit=0.58333333; K=0.39583333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0198",TRUE,"enumerated=0.88571429; E=0.88571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0198",TRUE,"feasible=TRUE; enumerated=0.44642857; B=0.44642857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0198",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.61428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0198",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0198",TRUE,"exists=TRUE; E=0.88571429; B=0.44642857; C=0.61428571; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0198",TRUE,"E-C=0.27142857; o1-c=0.27142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0198",TRUE,"o0=0.05000000; c=0.02857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0198",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0198",TRUE,"limit=0.58000000; K=0.39357143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0199",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0199",TRUE,"feasible=TRUE; enumerated=0.45000000; B=0.45000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0199",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.62500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0199",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0199",TRUE,"exists=TRUE; E=0.90000000; B=0.45000000; C=0.62500000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0199",TRUE,"E-C=0.27500000; o1-c=0.27500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0199",TRUE,"o0=0.05000000; c=0.02500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0199",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0199",TRUE,"limit=0.57750000; K=0.39187500","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0200",TRUE,"enumerated=0.88888889; E=0.88888889","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0200",TRUE,"feasible=TRUE; enumerated=0.44166667; B=0.44166667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0200",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.61111111","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0200",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0200",TRUE,"exists=TRUE; E=0.88888889; B=0.44166667; C=0.61111111; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0200",TRUE,"E-C=0.27777778; o1-c=0.27777778","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0200",TRUE,"o0=0.05000000; c=0.02222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0200",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0200",TRUE,"limit=0.57555556; K=0.39055556","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0201",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0201",TRUE,"feasible=TRUE; enumerated=0.60000000; B=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0201",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.70000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0201",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_N3_TY_0201",TRUE,"value=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0201",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0201",TRUE,"limit=0.52500000; K=0.35625000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0202",TRUE,"enumerated=0.66666667; E=0.66666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0202",TRUE,"feasible=TRUE; enumerated=0.47500000; B=0.47500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0202",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.53333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0202",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0202",TRUE,"exists=TRUE; E=0.66666667; B=0.47500000; C=0.53333333; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0202",TRUE,"E-C=0.13333333; o1-c=0.13333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0202",TRUE,"cutoff=0.18918919; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0202",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0202",TRUE,"limit=0.46666667; K=0.31666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0203",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0203",TRUE,"feasible=TRUE; enumerated=0.47500000; B=0.47500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0203",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.57500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0203",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0203",TRUE,"exists=TRUE; E=0.75000000; B=0.47500000; C=0.57500000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0203",TRUE,"E-C=0.17500000; o1-c=0.17500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0203",TRUE,"cutoff=0.10714286; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0203",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0203",TRUE,"limit=0.43750000; K=0.29687500","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0204",TRUE,"enumerated=0.70000000; E=0.70000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0204",TRUE,"feasible=TRUE; enumerated=0.42500000; B=0.42500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0204",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0204",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0204",TRUE,"exists=TRUE; E=0.70000000; B=0.42500000; C=0.50000000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0204",TRUE,"E-C=0.20000000; o1-c=0.20000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0204",TRUE,"cutoff=0.07692308; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0204",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0204",TRUE,"limit=0.42000000; K=0.28500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0205",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0205",TRUE,"feasible=TRUE; enumerated=0.43333333; B=0.43333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0205",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.53333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0205",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0205",TRUE,"exists=TRUE; E=0.75000000; B=0.43333333; C=0.53333333; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0205",TRUE,"E-C=0.21666667; o1-c=0.21666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0205",TRUE,"cutoff=0.04761905; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0205",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0205",TRUE,"limit=0.40833333; K=0.27708333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0206",TRUE,"enumerated=0.71428571; E=0.71428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0206",TRUE,"feasible=TRUE; enumerated=0.40357143; B=0.40357143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0206",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.48571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0206",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0206",TRUE,"exists=TRUE; E=0.71428571; B=0.40357143; C=0.48571429; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0206",TRUE,"E-C=0.22857143; o1-c=0.22857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0206",TRUE,"cutoff=0.03225806; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0206",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0206",TRUE,"limit=0.40000000; K=0.27142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0207",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0207",TRUE,"feasible=TRUE; enumerated=0.41250000; B=0.41250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0207",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.51250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0207",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0207",TRUE,"exists=TRUE; E=0.75000000; B=0.41250000; C=0.51250000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0207",TRUE,"E-C=0.23750000; o1-c=0.23750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0207",TRUE,"cutoff=0.01785714; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0207",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0207",TRUE,"limit=0.39375000; K=0.26718750","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0208",TRUE,"enumerated=0.72222222; E=0.72222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0208",TRUE,"feasible=TRUE; enumerated=0.39166667; B=0.39166667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0208",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.47777778","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0208",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0208",TRUE,"exists=TRUE; E=0.72222222; B=0.39166667; C=0.47777778; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0208",TRUE,"E-C=0.24444444; o1-c=0.24444444","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0208",TRUE,"cutoff=0.00826446; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0208",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0208",TRUE,"limit=0.38888889; K=0.26388889","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0209",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0209",TRUE,"feasible=TRUE; enumerated=0.70000000; B=0.70000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0209",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.70000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0209",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_N3_TY_0209",TRUE,"value=0.70000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0209",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0209",TRUE,"limit=0.38500000; K=0.26125000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0210",TRUE,"enumerated=0.40000000; E=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0210",TRUE,"feasible=TRUE; enumerated=0.47500000; B=0.47500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0210",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0210",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0210",TRUE,"exists=FALSE; E=0.40000000; B=0.47500000; C=0.40000000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0210",TRUE,"E-C=0.00000000; o1-c=0.00000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0210",TRUE,"cutoff=0.71428571; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0210",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0210",TRUE,"limit=0.28000000; K=0.19000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0211",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0211",TRUE,"feasible=TRUE; enumerated=0.47500000; B=0.47500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0211",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.47500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0211",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0211",TRUE,"exists=TRUE; E=0.55000000; B=0.47500000; C=0.47500000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0211",TRUE,"E-C=0.07500000; o1-c=0.07500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0211",TRUE,"cutoff=0.35000000; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0211",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0211",TRUE,"limit=0.22750000; K=0.15437500","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0212",TRUE,"enumerated=0.46000000; E=0.46000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0212",TRUE,"feasible=TRUE; enumerated=0.38500000; B=0.38500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0212",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.34000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0212",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0212",TRUE,"exists=TRUE; E=0.46000000; B=0.38500000; C=0.34000000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0212",TRUE,"E-C=0.12000000; o1-c=0.12000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0212",TRUE,"cutoff=0.31707317; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0212",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0212",TRUE,"limit=0.19600000; K=0.13300000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0213",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0213",TRUE,"feasible=TRUE; enumerated=0.40000000; B=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0213",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0213",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0213",TRUE,"exists=TRUE; E=0.55000000; B=0.40000000; C=0.40000000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0213",TRUE,"E-C=0.15000000; o1-c=0.15000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0213",TRUE,"cutoff=0.20000000; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0213",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0213",TRUE,"limit=0.17500000; K=0.11875000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0214",TRUE,"enumerated=0.48571429; E=0.48571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0214",TRUE,"feasible=TRUE; enumerated=0.34642857; B=0.34642857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0214",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.31428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0214",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0214",TRUE,"exists=TRUE; E=0.48571429; B=0.34642857; C=0.31428571; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0214",TRUE,"E-C=0.17142857; o1-c=0.17142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
