"N","m","q","k","r","beta","o0","o1","mu","bar_y","c","M_E","M_B_sup","M_C_sup","M_pool_threat","M_exists_TY","M_value_TY","M_class_TY","U_D","U_P","U_delta","U_S_mu","U_K_low","U_K_pool","U_K","U_TY_limit","U_exists_TY","U_eta_upper","checked_on","source"
8,7,5,4,3,0.5,0.2,0.3,0.9,0.35,0.0714285714285714,0.714285714285714,0.122857142857143,0.485714285714286,TRUE,TRUE,0.714285714285714,"exclusion",0.8,0.7,0.428571428571429,0.7,0.0457142857142857,0.357142857142857,0.357142857142857,0.4,TRUE,0.0428571428571429,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.5,0.2,0.3,0.9,0.35,0.0625,0.75,0.1175,0.5125,TRUE,TRUE,0.75,"exclusion",0.8,0.7,0.4375,0.7,0.045,0.35,0.35,0.39375,TRUE,0.0437500000000001,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.5,0.2,0.3,0.9,0.35,0.0555555555555556,0.722222222222222,0.107777777777778,0.477777777777778,TRUE,TRUE,0.722222222222222,"exclusion",0.8,0.7,0.444444444444444,0.7,0.0444444444444444,0.344444444444444,0.344444444444444,0.388888888888889,TRUE,0.0444444444444445,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
3,2,2,1,0,0.9,0.2,0.3,0.9,0.35,0.45,0.55,0.485,0.7,TRUE,TRUE,0.7,"pooling",0.8,0.7,0.45,0.7,0.044,0.34,0.34,0.385,TRUE,0.045,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
4,3,3,2,1,0.9,0.2,0.3,0.9,0.35,0.3,0.4,0.32,0.4,TRUE,TRUE,0.4,"exclusion",0.8,0.7,0.6,0.7,0.032,0.22,0.22,0.28,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
5,4,3,2,1,0.9,0.2,0.3,0.9,0.35,0.225,0.55,0.26,0.475,TRUE,TRUE,0.55,"exclusion",0.8,0.7,0.675,0.7,0.026,0.16,0.16,0.2275,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
6,5,4,3,2,0.9,0.2,0.3,0.9,0.35,0.18,0.46,0.206,0.34,TRUE,TRUE,0.46,"exclusion",0.8,0.7,0.72,0.7,0.0224,0.124,0.124,0.196,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
7,6,4,3,2,0.9,0.2,0.3,0.9,0.35,0.15,0.55,0.185,0.4,TRUE,TRUE,0.55,"exclusion",0.8,0.7,0.75,0.7,0.02,0.0999999999999999,0.0999999999999999,0.175,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.9,0.2,0.3,0.9,0.35,0.128571428571429,0.485714285714286,0.157142857142857,0.314285714285714,TRUE,TRUE,0.485714285714286,"exclusion",0.8,0.7,0.771428571428571,0.7,0.0182857142857143,0.0828571428571427,0.0828571428571427,0.16,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.9,0.2,0.3,0.9,0.35,0.1125,0.55,0.1475,0.3625,TRUE,TRUE,0.55,"exclusion",0.8,0.7,0.7875,0.7,0.017,0.07,0.07,0.14875,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.9,0.2,0.3,0.9,0.35,0.1,0.5,0.13,0.3,TRUE,TRUE,0.5,"exclusion",0.8,0.7,0.8,0.7,0.016,0.0599999999999998,0.0599999999999998,0.14,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
3,2,2,1,0,0.2,0.05,0.6,0.9,0.65,0.1,0.9,0.185,0.4,TRUE,TRUE,0.9,"exclusion",0.95,0.4,0.1,0.4,0.0855,0.305,0.305,0.36,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
4,3,3,2,1,0.2,0.05,0.6,0.9,0.65,0.0666666666666667,0.866666666666667,0.148333333333333,0.333333333333333,TRUE,TRUE,0.866666666666667,"exclusion",0.95,0.4,0.133333333333333,0.4,0.0823333333333333,0.273333333333333,0.273333333333333,0.346666666666667,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
5,4,3,2,1,0.2,0.05,0.6,0.9,0.65,0.05,0.9,0.135,0.35,TRUE,TRUE,0.9,"exclusion",0.95,0.4,0.15,0.4,0.08075,0.2575,0.2575,0.34,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
6,5,4,3,2,0.2,0.05,0.6,0.9,0.65,0.04,0.88,0.123,0.32,TRUE,TRUE,0.88,"exclusion",0.95,0.4,0.16,0.4,0.0798,0.248,0.248,0.336,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
7,6,4,3,2,0.2,0.05,0.6,0.9,0.65,0.0333333333333333,0.9,0.118333333333333,0.333333333333333,TRUE,TRUE,0.9,"exclusion",0.95,0.4,0.166666666666667,0.4,0.0791666666666666,0.241666666666667,0.241666666666667,0.333333333333333,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.2,0.05,0.6,0.9,0.65,0.0285714285714286,0.885714285714286,0.112142857142857,0.314285714285714,TRUE,TRUE,0.885714285714286,"exclusion",0.95,0.4,0.171428571428571,0.4,0.0787142857142857,0.237142857142857,0.237142857142857,0.331428571428571,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.2,0.05,0.6,0.9,0.65,0.025,0.9,0.11,0.325,TRUE,TRUE,0.9,"exclusion",0.95,0.4,0.175,0.4,0.078375,0.23375,0.23375,0.33,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.2,0.05,0.6,0.9,0.65,0.0222222222222222,0.888888888888889,0.106111111111111,0.311111111111111,TRUE,TRUE,0.888888888888889,"exclusion",0.95,0.4,0.177777777777778,0.4,0.0781111111111111,0.231111111111111,0.231111111111111,0.328888888888889,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
3,2,2,1,0,0.5,0.05,0.6,0.9,0.65,0.25,0.75,0.32,0.4,TRUE,TRUE,0.75,"exclusion",0.95,0.4,0.25,0.4,0.07125,0.1625,0.1625,0.3,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
4,3,3,2,1,0.5,0.05,0.6,0.9,0.65,0.166666666666667,0.666666666666667,0.228333333333333,0.233333333333333,TRUE,TRUE,0.666666666666667,"exclusion",0.95,0.4,0.333333333333333,0.4,0.0633333333333333,0.0833333333333334,0.0833333333333334,0.266666666666667,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
5,4,3,2,1,0.5,0.05,0.6,0.9,0.65,0.125,0.75,0.195,0.275,TRUE,TRUE,0.75,"exclusion",0.95,0.4,0.375,0.4,0.059375,0.0437500000000001,0.059375,0.25,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
6,5,4,3,2,0.5,0.05,0.6,0.9,0.65,0.1,0.7,0.165,0.2,TRUE,TRUE,0.7,"exclusion",0.95,0.4,0.4,0.4,0.057,0.02,0.057,0.24,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
7,6,4,3,2,0.5,0.05,0.6,0.9,0.65,0.0833333333333333,0.75,0.153333333333333,0.233333333333333,TRUE,TRUE,0.75,"exclusion",0.95,0.4,0.416666666666667,0.4,0.0554166666666666,0.00416666666666671,0.0554166666666666,0.233333333333333,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.5,0.05,0.6,0.9,0.65,0.0714285714285714,0.714285714285714,0.137857142857143,0.185714285714286,TRUE,TRUE,0.714285714285714,"exclusion",0.95,0.4,0.428571428571429,0.4,0.0542857142857143,-0.00714285714285706,0.0542857142857143,0.228571428571429,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.5,0.05,0.6,0.9,0.65,0.0625,0.75,0.1325,0.2125,TRUE,TRUE,0.75,"exclusion",0.95,0.4,0.4375,0.4,0.0534375,-0.0156249999999999,0.0534375,0.225,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.5,0.05,0.6,0.9,0.65,0.0555555555555556,0.722222222222222,0.122777777777778,0.177777777777778,TRUE,TRUE,0.722222222222222,"exclusion",0.95,0.4,0.444444444444444,0.4,0.0527777777777778,-0.0222222222222221,0.0527777777777778,0.222222222222222,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
3,2,2,1,0,0.9,0.05,0.6,0.9,0.65,0.45,0.55,0.5,0.4,TRUE,TRUE,0.55,"exclusion",0.95,0.4,0.45,0.4,0.05225,-0.0275,0.05225,0.22,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
4,3,3,2,1,0.9,0.05,0.6,0.9,0.65,0.3,0.4,0.335,0.1,TRUE,TRUE,0.4,"exclusion",0.95,0.4,0.6,0.4,0.038,-0.17,0.038,0.16,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
5,4,3,2,1,0.9,0.05,0.6,0.9,0.65,0.225,0.55,0.275,0.175,TRUE,TRUE,0.55,"exclusion",0.95,0.4,0.675,0.4,0.030875,-0.24125,0.030875,0.13,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
6,5,4,3,2,0.9,0.05,0.6,0.9,0.65,0.18,0.46,0.221,0.04,TRUE,TRUE,0.46,"exclusion",0.95,0.4,0.72,0.4,0.0266,-0.284,0.0266,0.112,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
7,6,4,3,2,0.9,0.05,0.6,0.9,0.65,0.15,0.55,0.2,0.1,TRUE,TRUE,0.55,"exclusion",0.95,0.4,0.75,0.4,0.02375,-0.3125,0.02375,0.1,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.9,0.05,0.6,0.9,0.65,0.128571428571429,0.485714285714286,0.172142857142857,0.0142857142857142,TRUE,TRUE,0.485714285714286,"exclusion",0.95,0.4,0.771428571428571,0.4,0.0217142857142857,-0.332857142857143,0.0217142857142857,0.0914285714285714,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.9,0.05,0.6,0.9,0.65,0.1125,0.55,0.1625,0.0625,TRUE,TRUE,0.55,"exclusion",0.95,0.4,0.7875,0.4,0.0201875,-0.348125,0.0201875,0.085,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.9,0.05,0.6,0.9,0.65,0.1,0.5,0.145,0,TRUE,TRUE,0.5,"exclusion",0.95,0.4,0.8,0.4,0.019,-0.36,0.019,0.08,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
3,2,2,1,0,0.2,0.2,0.6,0.9,0.65,0.1,0.9,0.17,0.4,TRUE,TRUE,0.9,"exclusion",0.8,0.4,0.1,0.4,0.072,0.32,0.32,0.36,TRUE,0.04,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
4,3,3,2,1,0.2,0.2,0.6,0.9,0.65,0.0666666666666667,0.866666666666667,0.133333333333333,0.333333333333333,TRUE,TRUE,0.866666666666667,"exclusion",0.8,0.4,0.133333333333333,0.4,0.0693333333333333,0.293333333333333,0.293333333333333,0.346666666666667,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
5,4,3,2,1,0.2,0.2,0.6,0.9,0.65,0.05,0.9,0.12,0.35,TRUE,TRUE,0.9,"exclusion",0.8,0.4,0.15,0.4,0.068,0.28,0.28,0.34,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
6,5,4,3,2,0.2,0.2,0.6,0.9,0.65,0.04,0.88,0.108,0.32,TRUE,TRUE,0.88,"exclusion",0.8,0.4,0.16,0.4,0.0672,0.272,0.272,0.336,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
7,6,4,3,2,0.2,0.2,0.6,0.9,0.65,0.0333333333333333,0.9,0.103333333333333,0.333333333333333,TRUE,TRUE,0.9,"exclusion",0.8,0.4,0.166666666666667,0.4,0.0666666666666667,0.266666666666667,0.266666666666667,0.333333333333333,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.2,0.2,0.6,0.9,0.65,0.0285714285714286,0.885714285714286,0.0971428571428571,0.314285714285714,TRUE,TRUE,0.885714285714286,"exclusion",0.8,0.4,0.171428571428571,0.4,0.0662857142857143,0.262857142857143,0.262857142857143,0.331428571428571,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.2,0.2,0.6,0.9,0.65,0.025,0.9,0.095,0.325,TRUE,TRUE,0.9,"exclusion",0.8,0.4,0.175,0.4,0.066,0.26,0.26,0.33,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.2,0.2,0.6,0.9,0.65,0.0222222222222222,0.888888888888889,0.0911111111111111,0.311111111111111,TRUE,TRUE,0.888888888888889,"exclusion",0.8,0.4,0.177777777777778,0.4,0.0657777777777778,0.257777777777778,0.257777777777778,0.328888888888889,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
3,2,2,1,0,0.5,0.2,0.6,0.9,0.65,0.25,0.75,0.305,0.4,TRUE,TRUE,0.75,"exclusion",0.8,0.4,0.25,0.4,0.06,0.2,0.2,0.3,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
4,3,3,2,1,0.5,0.2,0.6,0.9,0.65,0.166666666666667,0.666666666666667,0.213333333333333,0.233333333333333,TRUE,TRUE,0.666666666666667,"exclusion",0.8,0.4,0.333333333333333,0.4,0.0533333333333333,0.133333333333333,0.133333333333333,0.266666666666667,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
5,4,3,2,1,0.5,0.2,0.6,0.9,0.65,0.125,0.75,0.18,0.275,TRUE,TRUE,0.75,"exclusion",0.8,0.4,0.375,0.4,0.05,0.1,0.1,0.25,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
6,5,4,3,2,0.5,0.2,0.6,0.9,0.65,0.1,0.7,0.15,0.2,TRUE,TRUE,0.7,"exclusion",0.8,0.4,0.4,0.4,0.048,0.08,0.08,0.24,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
7,6,4,3,2,0.5,0.2,0.6,0.9,0.65,0.0833333333333333,0.75,0.138333333333333,0.233333333333333,TRUE,TRUE,0.75,"exclusion",0.8,0.4,0.416666666666667,0.4,0.0466666666666667,0.0666666666666667,0.0666666666666667,0.233333333333333,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.5,0.2,0.6,0.9,0.65,0.0714285714285714,0.714285714285714,0.122857142857143,0.185714285714286,TRUE,TRUE,0.714285714285714,"exclusion",0.8,0.4,0.428571428571429,0.4,0.0457142857142857,0.0571428571428572,0.0571428571428572,0.228571428571429,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.5,0.2,0.6,0.9,0.65,0.0625,0.75,0.1175,0.2125,TRUE,TRUE,0.75,"exclusion",0.8,0.4,0.4375,0.4,0.045,0.05,0.05,0.225,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.5,0.2,0.6,0.9,0.65,0.0555555555555556,0.722222222222222,0.107777777777778,0.177777777777778,TRUE,TRUE,0.722222222222222,"exclusion",0.8,0.4,0.444444444444444,0.4,0.0444444444444444,0.0444444444444445,0.0444444444444445,0.222222222222222,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
3,2,2,1,0,0.9,0.2,0.6,0.9,0.65,0.45,0.55,0.485,0.4,TRUE,TRUE,0.55,"exclusion",0.8,0.4,0.45,0.4,0.044,0.04,0.044,0.22,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
4,3,3,2,1,0.9,0.2,0.6,0.9,0.65,0.3,0.4,0.32,0.1,TRUE,TRUE,0.4,"exclusion",0.8,0.4,0.6,0.4,0.032,-0.08,0.032,0.16,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
5,4,3,2,1,0.9,0.2,0.6,0.9,0.65,0.225,0.55,0.26,0.175,TRUE,TRUE,0.55,"exclusion",0.8,0.4,0.675,0.4,0.026,-0.14,0.026,0.13,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
6,5,4,3,2,0.9,0.2,0.6,0.9,0.65,0.18,0.46,0.206,0.04,TRUE,TRUE,0.46,"exclusion",0.8,0.4,0.72,0.4,0.0224,-0.176,0.0224,0.112,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
7,6,4,3,2,0.9,0.2,0.6,0.9,0.65,0.15,0.55,0.185,0.1,TRUE,TRUE,0.55,"exclusion",0.8,0.4,0.75,0.4,0.02,-0.2,0.02,0.1,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.9,0.2,0.6,0.9,0.65,0.128571428571429,0.485714285714286,0.157142857142857,0.0142857142857142,TRUE,TRUE,0.485714285714286,"exclusion",0.8,0.4,0.771428571428571,0.4,0.0182857142857143,-0.217142857142857,0.0182857142857143,0.0914285714285714,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.9,0.2,0.6,0.9,0.65,0.1125,0.55,0.1475,0.0625,TRUE,TRUE,0.55,"exclusion",0.8,0.4,0.7875,0.4,0.017,-0.23,0.017,0.085,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.9,0.2,0.6,0.9,0.65,0.1,0.5,0.13,0,TRUE,TRUE,0.5,"exclusion",0.8,0.4,0.8,0.4,0.016,-0.24,0.016,0.08,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
3,2,2,1,0,0.2,0.5,0.6,0.9,0.65,0.1,0.9,0.14,0.4,TRUE,TRUE,0.9,"exclusion",0.5,0.4,0.1,0.4,0.045,0.35,0.35,0.36,TRUE,0.00999999999999995,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
4,3,3,2,1,0.2,0.5,0.6,0.9,0.65,0.0666666666666667,0.866666666666667,0.103333333333333,0.333333333333333,TRUE,TRUE,0.866666666666667,"exclusion",0.5,0.4,0.133333333333333,0.4,0.0433333333333333,0.333333333333333,0.333333333333333,0.346666666666667,TRUE,0.0133333333333333,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
5,4,3,2,1,0.2,0.5,0.6,0.9,0.65,0.05,0.9,0.09,0.35,TRUE,TRUE,0.9,"exclusion",0.5,0.4,0.15,0.4,0.0425,0.325,0.325,0.34,TRUE,0.015,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
6,5,4,3,2,0.2,0.5,0.6,0.9,0.65,0.04,0.88,0.078,0.32,TRUE,TRUE,0.88,"exclusion",0.5,0.4,0.16,0.4,0.042,0.32,0.32,0.336,TRUE,0.016,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
7,6,4,3,2,0.2,0.5,0.6,0.9,0.65,0.0333333333333333,0.9,0.0733333333333333,0.333333333333333,TRUE,TRUE,0.9,"exclusion",0.5,0.4,0.166666666666667,0.4,0.0416666666666667,0.316666666666667,0.316666666666667,0.333333333333333,TRUE,0.0166666666666667,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.2,0.5,0.6,0.9,0.65,0.0285714285714286,0.885714285714286,0.0671428571428571,0.314285714285714,TRUE,TRUE,0.885714285714286,"exclusion",0.5,0.4,0.171428571428571,0.4,0.0414285714285714,0.314285714285714,0.314285714285714,0.331428571428571,TRUE,0.0171428571428571,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.2,0.5,0.6,0.9,0.65,0.025,0.9,0.065,0.325,TRUE,TRUE,0.9,"exclusion",0.5,0.4,0.175,0.4,0.04125,0.3125,0.3125,0.33,TRUE,0.0175,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.2,0.5,0.6,0.9,0.65,0.0222222222222222,0.888888888888889,0.0611111111111111,0.311111111111111,TRUE,TRUE,0.888888888888889,"exclusion",0.5,0.4,0.177777777777778,0.4,0.0411111111111111,0.311111111111111,0.311111111111111,0.328888888888889,TRUE,0.0177777777777778,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
3,2,2,1,0,0.5,0.5,0.6,0.9,0.65,0.25,0.75,0.275,0.4,TRUE,TRUE,0.75,"exclusion",0.5,0.4,0.25,0.4,0.0375,0.275,0.275,0.3,TRUE,0.025,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
4,3,3,2,1,0.5,0.5,0.6,0.9,0.65,0.166666666666667,0.666666666666667,0.183333333333333,0.233333333333333,TRUE,TRUE,0.666666666666667,"exclusion",0.5,0.4,0.333333333333333,0.4,0.0333333333333333,0.233333333333333,0.233333333333333,0.266666666666667,TRUE,0.0333333333333334,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
5,4,3,2,1,0.5,0.5,0.6,0.9,0.65,0.125,0.75,0.15,0.275,TRUE,TRUE,0.75,"exclusion",0.5,0.4,0.375,0.4,0.03125,0.2125,0.2125,0.25,TRUE,0.0375,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
6,5,4,3,2,0.5,0.5,0.6,0.9,0.65,0.1,0.7,0.12,0.2,TRUE,TRUE,0.7,"exclusion",0.5,0.4,0.4,0.4,0.03,0.2,0.2,0.24,TRUE,0.04,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
7,6,4,3,2,0.5,0.5,0.6,0.9,0.65,0.0833333333333333,0.75,0.108333333333333,0.233333333333333,TRUE,TRUE,0.75,"exclusion",0.5,0.4,0.416666666666667,0.4,0.0291666666666667,0.191666666666667,0.191666666666667,0.233333333333333,TRUE,0.0416666666666667,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.5,0.5,0.6,0.9,0.65,0.0714285714285714,0.714285714285714,0.0928571428571428,0.185714285714286,TRUE,TRUE,0.714285714285714,"exclusion",0.5,0.4,0.428571428571429,0.4,0.0285714285714286,0.185714285714286,0.185714285714286,0.228571428571429,TRUE,0.0428571428571428,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.5,0.5,0.6,0.9,0.65,0.0625,0.75,0.0875,0.2125,TRUE,TRUE,0.75,"exclusion",0.5,0.4,0.4375,0.4,0.028125,0.18125,0.18125,0.225,TRUE,0.04375,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.5,0.5,0.6,0.9,0.65,0.0555555555555556,0.722222222222222,0.0777777777777778,0.177777777777778,TRUE,TRUE,0.722222222222222,"exclusion",0.5,0.4,0.444444444444444,0.4,0.0277777777777778,0.177777777777778,0.177777777777778,0.222222222222222,TRUE,0.0444444444444444,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
3,2,2,1,0,0.9,0.5,0.6,0.9,0.65,0.45,0.55,0.455,0.4,TRUE,TRUE,0.55,"exclusion",0.5,0.4,0.45,0.4,0.0275,0.175,0.175,0.22,TRUE,0.045,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
4,3,3,2,1,0.9,0.5,0.6,0.9,0.65,0.3,0.4,0.29,0.1,TRUE,TRUE,0.4,"exclusion",0.5,0.4,0.6,0.4,0.02,0.1,0.1,0.16,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
5,4,3,2,1,0.9,0.5,0.6,0.9,0.65,0.225,0.55,0.23,0.175,TRUE,TRUE,0.55,"exclusion",0.5,0.4,0.675,0.4,0.01625,0.0625,0.0625,0.13,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
6,5,4,3,2,0.9,0.5,0.6,0.9,0.65,0.18,0.46,0.176,0.04,TRUE,TRUE,0.46,"exclusion",0.5,0.4,0.72,0.4,0.014,0.04,0.04,0.112,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
7,6,4,3,2,0.9,0.5,0.6,0.9,0.65,0.15,0.55,0.155,0.1,TRUE,TRUE,0.55,"exclusion",0.5,0.4,0.75,0.4,0.0125,0.025,0.025,0.1,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.9,0.5,0.6,0.9,0.65,0.128571428571429,0.485714285714286,0.127142857142857,0.0142857142857142,TRUE,TRUE,0.485714285714286,"exclusion",0.5,0.4,0.771428571428571,0.4,0.0114285714285714,0.0142857142857143,0.0142857142857143,0.0914285714285714,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.9,0.5,0.6,0.9,0.65,0.1125,0.55,0.1175,0.0625,TRUE,TRUE,0.55,"exclusion",0.5,0.4,0.7875,0.4,0.010625,0.00625000000000003,0.010625,0.085,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.9,0.5,0.6,0.9,0.65,0.1,0.5,0.1,0,TRUE,TRUE,0.5,"exclusion",0.5,0.4,0.8,0.4,0.01,0,0.01,0.08,TRUE,0.05,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
3,2,2,1,0,0.2,0.05,0.9,0.9,0.95,0.1,0.9,0.185,0.1,TRUE,TRUE,0.9,"exclusion",0.95,0.1,0.1,0.1,0.0855,0.00499999999999998,0.0855,0.09,TRUE,0.0045,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
4,3,3,2,1,0.2,0.05,0.9,0.9,0.95,0.0666666666666667,0.866666666666667,0.148333333333333,0.0333333333333333,TRUE,TRUE,0.866666666666667,"exclusion",0.95,0.1,0.133333333333333,0.1,0.0823333333333333,-0.0266666666666667,0.0823333333333333,0.0866666666666666,TRUE,0.00433333333333333,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
5,4,3,2,1,0.2,0.05,0.9,0.9,0.95,0.05,0.9,0.135,0.05,TRUE,TRUE,0.9,"exclusion",0.95,0.1,0.15,0.1,0.08075,-0.0425,0.08075,0.085,TRUE,0.00425,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
6,5,4,3,2,0.2,0.05,0.9,0.9,0.95,0.04,0.88,0.123,0.02,TRUE,TRUE,0.88,"exclusion",0.95,0.1,0.16,0.1,0.0798,-0.052,0.0798,0.084,TRUE,0.00420000000000001,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
7,6,4,3,2,0.2,0.05,0.9,0.9,0.95,0.0333333333333333,0.9,0.118333333333333,0.0333333333333333,TRUE,TRUE,0.9,"exclusion",0.95,0.1,0.166666666666667,0.1,0.0791666666666666,-0.0583333333333333,0.0791666666666666,0.0833333333333333,TRUE,0.00416666666666667,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.2,0.05,0.9,0.9,0.95,0.0285714285714286,0.885714285714286,0.112142857142857,0.0142857142857143,TRUE,TRUE,0.885714285714286,"exclusion",0.95,0.1,0.171428571428571,0.1,0.0787142857142857,-0.0628571428571429,0.0787142857142857,0.0828571428571428,TRUE,0.00414285714285714,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.2,0.05,0.9,0.9,0.95,0.025,0.9,0.11,0.025,TRUE,TRUE,0.9,"exclusion",0.95,0.1,0.175,0.1,0.078375,-0.06625,0.078375,0.0825,TRUE,0.004125,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
