"node","status","N","pair_id","o_0","o_1","beta","nu","cell_id","selected_class","proposer_payoff","H_theta_0","H_theta_1"
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.418899958956276,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.5,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.75,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.95,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666566666667,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666656666667,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666666665667,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666666666657,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666666666667,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666666666677,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666666667667,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666676666667,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666766666667,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.99999999,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.999999999999,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.99999999999999,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_low",0.0625,0.25,0.99,1,"N1-UNIQUE","E",1,0.0625,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,1e-14,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,1e-12,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,1e-08,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,1e-07,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.05,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909089909090909,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909090809090909,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909090909080909,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909090909090809,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909090909090909,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909090909091009,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909090909100909,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909091009090909,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909091909090909,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857042857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857132857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857142856143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857142857133,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857142857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857142857153,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857142858143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857152857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857242857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.25,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.5,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.75,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.95,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.99999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.999999999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.99999999999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.5,1,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,1e-14,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,1e-12,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,1e-08,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.05,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857042857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857132857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857142856143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857142857133,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857142857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857142857153,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857142858143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857152857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857242857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.25,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142757142857,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142847142857,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142857141857,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142857142847,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142857142857,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142857142867,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142857143857,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142867142857,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142957142857,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.5,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.75,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.7999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.79999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.799999999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.79999999999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.8,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.80000000000001,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.800000000001,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.80000001,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.8000001,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.95,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.99999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.999999999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.99999999999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.9,1,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,1e-14,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,1e-12,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,1e-08,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.05,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.142857042857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.142857132857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.142857142856143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.142857142857133,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.142857142857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.142857142857153,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.142857142858143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.142857152857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.142857242857143,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.25,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.324590063934426,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.324590153934426,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.324590163933426,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.324590163934416,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.324590163934426,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.324590163934436,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.324590163935426,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.324590173934426,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.324590263934426,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.5,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.75,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.95,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.9799999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.97999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.979999999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.97999999999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.98,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.98000000000001,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.980000000001,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.98000001,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.9800001,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.99999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.999999999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,0.99999999999999,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"o1_equal_mid",0.125,0.25,0.99,1,"N1-UNIQUE","E",1,0.125,0.25
"N1","PASS",5,"cross",0.125,0.4375,0.5,0,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,1e-14,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,1e-12,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,1e-08,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.05,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.0909089909090909,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.0909090809090909,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.0909090909080909,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.0909090909090809,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.0909090909090909,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.0909090909091009,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.0909090909100909,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.0909091009090909,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.0909091909090909,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.25,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.357142757142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.357142847142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.357142857141857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.357142857142847,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.357142857142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.357142857142867,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.357142857143857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.357142867142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.357142957142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.5,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.75,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.95,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.99999999,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.999999999999,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,0.99999999999999,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.5,1,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,1e-14,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,1e-12,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,1e-08,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.05,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.25,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.257142757142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.257142847142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.257142857141857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.257142857142847,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.257142857142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.257142857142867,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.257142857143857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.257142867142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.257142957142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.357142757142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.357142847142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.357142857141857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.357142857142847,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.357142857142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.357142857142867,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.357142857143857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.357142867142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.357142957142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.5,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.75,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.95,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.99999999,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.999999999999,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,0.99999999999999,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.9,1,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,1e-14,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,1e-12,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,1e-08,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.05,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.25,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.324590063934426,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.324590153934426,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.324590163933426,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.324590163934416,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.324590163934426,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.324590163934436,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.324590163935426,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.324590173934426,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.324590263934426,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.357142757142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.357142847142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.357142857141857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.357142857142847,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.357142857142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.357142857142867,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.357142857143857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.357142867142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.357142957142857,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.5,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.75,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.95,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.99999999,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.999999999999,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,0.99999999999999,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"cross",0.125,0.4375,0.99,1,"N1-UNIQUE","E",1,0.125,0.4375
"N1","PASS",5,"o0_equal",0.25,0.4375,0.5,0,"N1-UNIQUE","E",1,0.25,0.4375
"N1","PASS",5,"o0_equal",0.25,0.4375,0.5,1e-14,"N1-UNIQUE","E",1,0.25,0.4375
"N1","PASS",5,"o0_equal",0.25,0.4375,0.5,1e-12,"N1-UNIQUE","E",1,0.25,0.4375
"N1","PASS",5,"o0_equal",0.25,0.4375,0.5,1e-08,"N1-UNIQUE","E",1,0.25,0.4375
"N1","PASS",5,"o0_equal",0.25,0.4375,0.5,0.05,"N1-UNIQUE","E",1,0.25,0.4375
"N1","PASS",5,"o0_equal",0.25,0.4375,0.5,0.2499999,"N1-UNIQUE","E",1,0.25,0.4375
"N1","PASS",5,"o0_equal",0.25,0.4375,0.5,0.24999999,"N1-UNIQUE","E",1,0.25,0.4375
"N1","PASS",5,"o0_equal",0.25,0.4375,0.5,0.249999999999,"N1-UNIQUE","E",1,0.25,0.4375
"N1","PASS",5,"o0_equal",0.25,0.4375,0.5,0.24999999999999,"N1-UNIQUE","E",1,0.25,0.4375
"N1","PASS",5,"o0_equal",0.25,0.4375,0.5,0.25,"N1-UNIQUE","E",1,0.25,0.4375
